"First_Name";"Surname";"Montant_Total_Compensation";"department_id";"Office_Type"
"Amanda";"Mccaa";"92,00000047683716";"d001";"Corporate"
"Fred";"Garwood";"0";"d001";"Corporate"
"Christopher";"Weaver";"80,50000041723251";"d001";"Corporate"
"Leticia";"Anderson";"109,25000056624413";"d001";"Corporate"
"Benjamin";"Vargas";"63,250000327825546";"d001";"Corporate"
"Irvin";"Powell";"63,250000327825546";"d001";"Corporate"
"Louie";"Gardner";"80,50000041723251";"d001";"Corporate"
"Ayako";"Koga";"0";"d001";"Corporate"
"Demi";"Stanley";"156,0000003874302";"d001";"Corporate"
"Louie";"Randall";"0";"d001";"Corporate"
"Marvel";"Wolverton";"97,75000050663948";"d001";"Corporate"
"Joanna";"Pettit";"63,250000327825546";"d001";"Corporate"
"John";"Cano";"97,75000050663948";"d001";"Corporate"
"Sarah";"Miller";"144,00000035762787";"d001";"Corporate"
"Patricia";"Patterson";"57,500000298023224";"d001";"Corporate"
"Ruth";"Mahon";"253,00000131130219";"d001";"Corporate"
"Colleen";"Murray";"80,50000041723251";"d001";"Corporate"
"Mary";"Stroud";"0";"d001";"Corporate"
"Ada";"Lea";"97,75000050663948";"d001";"Corporate"
"Jeffrey";"Im";"80,50000041723251";"d001";"Corporate"
"Laurence";"Leavens";"0";"d001";"Corporate"
"Debra";"Perry";"74,75000038743019";"d001";"Corporate"
"Rhonda";"Smart";"132,00000017881393";"d001";"Corporate"
"Joseph";"Heintzelman";"80,50000041723251";"d001";"Corporate"
"Imogen";"Osborne";"63,250000327825546";"d001";"Corporate"
"Ava";"Atkinson";"57,500000298023224";"d001";"Corporate"
"Yuma";"Sanya";"228,00000056624413";"d001";"Corporate"
"Phil";"Quiroga";"63,250000327825546";"d001";"Corporate"
"Richard";"Armstrong";"63,250000327825546";"d001";"Corporate"
"George";"Reeves";"97,75000050663948";"d001";"Corporate"
"Billy";"Miller";"97,75000050663948";"d001";"Corporate"
"John";"Richardson";"80,50000041723251";"d001";"Corporate"
"Rebecca";"Johnson";"92,00000047683716";"d001";"Corporate"
"Shirley";"Teal";"63,250000327825546";"d001";"Corporate"
"Robin";"Stennis";"57,500000298023224";"d001";"Corporate"
"Tracy";"Haughton";"63,250000327825546";"d001";"Corporate"
"David";"Briggs";"80,50000041723251";"d001";"Corporate"
"Michael";"Mynatt";"63,250000327825546";"d001";"Corporate"
"Stuart";"Cawthon";"57,500000298023224";"d001";"Corporate"
"Joshua";"Stevens";"80,50000041723251";"d001";"Corporate"
"Douglas";"Maldonado";"97,75000050663948";"d001";"Corporate"
"Nancy";"Schreiber";"80,50000041723251";"d001";"Corporate"
"Francis";"Bachmann";"0";"d001";"Corporate"
"Patricia";"Evans";"97,75000050663948";"d001";"Corporate"
"William";"Smithers";"97,75000050663948";"d001";"Corporate"
"Jessica";"Brannum";"109,25000056624413";"d001";"Corporate"
"Paul";"Jacobs";"92,00000047683716";"d001";"Corporate"
"Patsy";"Williams";"80,50000041723251";"d001";"Corporate"
"Travis";"Bryant";"57,500000298023224";"d001";"Corporate"
"Robert";"Roger";"144,00000035762787";"d001";"Corporate"
"John";"Chilson";"168,0000004172325";"d001";"Corporate"
"Mohammad";"Khan";"82,50000011175871";"d001";"Corporate"
"Thomas";"Peoples";"97,75000050663948";"d001";"Corporate"
"Florence";"Hurlbut";"192,00000047683716";"d001";"Corporate"
"Bobby";"Stillman";"97,75000050663948";"d001";"Corporate"
"Carmen";"Stewart";"80,50000041723251";"d001";"Corporate"
"Julie";"Jones";"292,500002682209";"d001";"Corporate"
"Greg";"Wheeler";"80,50000041723251";"d001";"Corporate"
"John";"Valdez";"253,00000131130219";"d001";"Corporate"
"Robert";"Wilson";"0";"d001";"Corporate"
"Jeffrey";"Groves";"97,75000050663948";"d001";"Corporate"
"Elizabeth";"Carr";"80,50000041723251";"d001";"Corporate"
"Marc";"Conners";"82,50000011175871";"d001";"Corporate"
"Kenneth";"Ramirez";"168,0000004172325";"d001";"Corporate"
"Timothy";"Davis";"102,00000025331974";"d001";"Corporate"
"Elaine";"Sanders";"80,50000041723251";"d001";"Corporate"
"Joan";"Rayford";"57,500000298023224";"d001";"Corporate"
"Marsha";"Ramsey";"0";"d001";"Corporate"
"Freda";"Johnson";"97,75000050663948";"d001";"Corporate"
"Stanley";"Ridgeway";"0";"d001";"Corporate"
"Lena";"Carrillo";"57,500000298023224";"d001";"Corporate"
"Patricia";"Burns";"80,50000041723251";"d001";"Corporate"
"John";"Waldroup";"292,500002682209";"d001";"Corporate"
"Leah";"Iqbal";"63,250000327825546";"d001";"Corporate"
"Jeanette";"Zimmerman";"63,250000327825546";"d001";"Corporate"
"Maria";"Bucklin";"80,50000041723251";"d001";"Corporate"
"Eve";"Hughes";"80,50000041723251";"d001";"Corporate"
"Abigail";"Lewis";"97,75000050663948";"d001";"Corporate"
"Peter";"Holeman";"80,50000041723251";"d001";"Corporate"
"Lucy";"Iqbal";"74,75000038743019";"d001";"Corporate"
"Anna";"Canada";"80,50000041723251";"d001";"Corporate"
"Aaliyah";"Finch";"92,00000047683716";"d001";"Corporate"
"Danny";"Dougherty";"144,00000035762787";"d001";"Corporate"
"Debra";"Moore";"156,0000003874302";"d001";"Corporate"
"Julian";"Hicks";"82,50000011175871";"d001";"Corporate"
"Elenor";"Church";"63,250000327825546";"d001";"Corporate"
"Jolyn";"Mejia";"80,50000041723251";"d001";"Corporate"
"Lucy";"Harper";"97,75000050663948";"d001";"Corporate"
"Anna";"Mann";"80,50000041723251";"d001";"Corporate"
"Kathryn";"West";"156,0000003874302";"d001";"Corporate"
"Curtis";"Hassell";"80,50000041723251";"d001";"Corporate"
"Marketta";"Hoffman";"97,75000050663948";"d001";"Corporate"
"Charlene";"Marasco";"168,0000004172325";"d001";"Corporate"
"David";"Timm";"63,250000327825546";"d001";"Corporate"
"Carole";"Hernandez";"102,00000025331974";"d001";"Corporate"
"Maria";"Shackleford";"0";"d001";"Corporate"
"Lucille";"Bridges";"0";"d001";"Corporate"
"David";"Harbuck";"57,500000298023224";"d001";"Corporate"
"Kari";"Forrest";"57,500000298023224";"d001";"Corporate"
"Jerry";"Lankford";"97,75000050663948";"d001";"Corporate"
"Sara";"Richards";"80,50000041723251";"d001";"Corporate"
"Daniel";"Pacheco";"80,50000041723251";"d001";"Corporate"
"Joshua";"Ray";"168,0000004172325";"d001";"Corporate"
"Patricia";"Pogue";"80,50000041723251";"d001";"Corporate"
"Regina";"Reeves";"63,250000327825546";"d001";"Corporate"
"Riina";"Tominaga";"57,500000298023224";"d001";"Corporate"
"Juan";"Page";"82,50000011175871";"d001";"Corporate"
"Mamie";"Spillman";"86,25000044703484";"d001";"Corporate"
"Jan";"Spencer";"82,50000011175871";"d001";"Corporate"
"Beverly";"Perry";"97,75000050663948";"d001";"Corporate"
"Charles";"Castellano";"92,00000047683716";"d001";"Corporate"
"Alicia";"Glass";"168,0000004172325";"d001";"Corporate"
"Georgia";"George";"97,75000050663948";"d001";"Corporate"
"Rikiya";"Higa";"80,50000041723251";"d001";"Corporate"
"Donald";"Anderson";"132,00000017881393";"d001";"Corporate"
"Hazel";"Anderson";"92,00000047683716";"d001";"Corporate"
"Thurman";"Pacheco";"80,50000041723251";"d001";"Corporate"
"Erik";"Keeling";"192,00000047683716";"d001";"Corporate"
"Ichiko";"Moriyama";"80,50000041723251";"d001";"Corporate"
"Steve";"Johnson";"97,75000050663948";"d001";"Corporate"
"Vivian";"Tarbell";"97,75000050663948";"d001";"Corporate"
"Timothy";"Doherty";"325,00000298023224";"d001";"Corporate"
"Kanami";"Kanou";"80,50000041723251";"d001";"Corporate"
"Wayne";"Heckstall";"97,75000050663948";"d001";"Corporate"
"Steven";"Marguez";"82,50000011175871";"d001";"Corporate"
"Mark";"Mercado";"80,50000041723251";"d001";"Corporate"
"Mary";"Palmer";"97,75000050663948";"d001";"Corporate"
"Mike";"Mort";"132,00000032782555";"d001";"Corporate"
"Ernesto";"Falzone";"80,50000041723251";"d001";"Corporate"
"Gerald";"Payne";"80,50000041723251";"d001";"Corporate"
"Lauren";"Wilson";"80,50000041723251";"d001";"Corporate"
"John";"Brown";"92,00000047683716";"d001";"Corporate"
"Clara";"Martin";"80,50000041723251";"d001";"Corporate"
"Justin";"Johnson";"92,00000047683716";"d001";"Corporate"
"Mark";"Manno";"144,00000035762787";"d001";"Corporate"
"Joan";"Zuber";"97,75000050663948";"d001";"Corporate"
"Darren";"Davis";"97,75000050663948";"d001";"Corporate"
"Vanessa";"Clarke";"97,75000050663948";"d001";"Corporate"
"Katherine";"Shumate";"0";"d001";"Corporate"
"Jeremy";"Sharpe";"80,50000041723251";"d001";"Corporate"
"Emily";"Meyer";"80,50000041723251";"d001";"Corporate"
"Eva";"Bard";"109,25000056624413";"d001";"Corporate"
"Darlene";"Davis";"80,50000041723251";"d001";"Corporate"
"Robert";"Butler";"102,00000025331974";"d001";"Corporate"
"Masakazu";"Okumura";"80,50000041723251";"d001";"Corporate"
"Emma";"Scott";"80,50000041723251";"d001";"Corporate"
"Kimberly";"Roberts";"74,75000038743019";"d001";"Corporate"
"Muriel";"Mora";"97,75000050663948";"d001";"Corporate"
"Brett";"Salomon";"80,50000041723251";"d001";"Corporate"
"Jean";"Moran";"57,500000298023224";"d001";"Corporate"
"Arthur";"Strait";"82,50000011175871";"d001";"Corporate"
"Mary";"Ramirez";"132,00000017881393";"d001";"Corporate"
"Michael";"Dodgen";"0";"d001";"Corporate"
"Lucas";"Sykes";"57,500000298023224";"d001";"Corporate"
"Brandon";"Mcdonald";"80,50000041723251";"d001";"Corporate"
"Clara";"Vail";"80,50000041723251";"d001";"Corporate"
"Glen";"Porter";"97,75000050663948";"d001";"Corporate"
"Kristina";"Mccollom";"80,50000041723251";"d001";"Corporate"
"Jennie";"Brooks";"80,50000041723251";"d001";"Corporate"
"Katrina";"Blades";"63,250000327825546";"d001";"Corporate"
"Skye";"Mckenzie";"80,50000041723251";"d001";"Corporate"
"Mary";"Hopkins";"0";"d001";"Corporate"
"Kendrick";"Garrison";"102,00000025331974";"d001";"Corporate"
"Theda";"Larsen";"63,250000327825546";"d001";"Corporate"
"Robert";"Thompson";"86,25000044703484";"d001";"Corporate"
"Carmen";"Witmer";"102,00000025331974";"d001";"Corporate"
"Moe";"Shirakawa";"0";"d001";"Corporate"
"Bernard";"Gaitan";"80,50000041723251";"d001";"Corporate"
"Charles";"Rice";"0";"d001";"Corporate"
"David";"Lewis";"97,75000050663948";"d001";"Corporate"
"Masaru";"Hiyoshi";"97,75000050663948";"d001";"Corporate"
"Mirta";"Hines";"80,50000041723251";"d001";"Corporate"
"George";"Sealey";"82,50000011175871";"d001";"Corporate"
"Larry";"Rodrigues";"80,50000041723251";"d001";"Corporate"
"Verna";"Fields";"102,00000025331974";"d001";"Corporate"
"Deborah";"Dacosta";"80,50000041723251";"d001";"Corporate"
"Michael";"Lovejoy";"0";"d001";"Corporate"
"Samuel";"Phillips";"210,00000052154064";"d001";"Corporate"
"Thomas";"Nimmons";"156,0000003874302";"d001";"Corporate"
"Samuel";"Gonzalez";"144,00000035762787";"d001";"Corporate"
"Jimmy";"Geiger";"57,500000298023224";"d001";"Corporate"
"Timothy";"Strickland";"97,75000050663948";"d001";"Corporate"
"Lily";"Griffiths";"82,50000011175871";"d001";"Corporate"
"Bobby";"Hoffman";"97,75000050663948";"d001";"Corporate"
"Barbara";"Meeker";"97,75000050663948";"d001";"Corporate"
"Carla";"Kerr";"57,500000298023224";"d001";"Corporate"
"Yvette";"Crawley";"92,00000047683716";"d001";"Corporate"
"James";"Pecor";"144,00000035762787";"d001";"Corporate"
"Elizabeth";"Riley";"57,500000298023224";"d001";"Corporate"
"Christopher";"Haase";"109,25000056624413";"d001";"Corporate"
"Chester";"Russell";"80,50000041723251";"d001";"Corporate"
"Nelson";"Grillo";"97,75000050663948";"d001";"Corporate"
"Catherine";"Hibbard";"97,75000050663948";"d001";"Corporate"
"Calvin";"Demott";"228,00000056624413";"d001";"Corporate"
"Eva";"Gibson";"63,250000327825546";"d001";"Corporate"
"Morgan";"Townsend";"0";"d001";"Corporate"
"Mary";"Pfeiffer";"0";"d001";"Corporate"
"Melissa";"Rodriguez";"82,50000011175871";"d001";"Corporate"
"Laura";"Dietz";"57,500000298023224";"d001";"Corporate"
"Darlene";"Queen";"132,00000017881393";"d001";"Corporate"
"Holly";"Nolan";"228,00000056624413";"d001";"Corporate"
"Jennifer";"Branch";"80,50000041723251";"d001";"Corporate"
"Mary";"Schreiber";"80,50000041723251";"d001";"Corporate"
"Dolores";"Teal";"210,00000052154064";"d001";"Corporate"
"Jimmy";"Mcguire";"86,25000044703484";"d001";"Corporate"
"Lois";"Lee";"97,75000050663948";"d001";"Corporate"
"Carl";"Williams";"63,250000327825546";"d001";"Corporate"
"Peter";"Holt";"102,00000025331974";"d001";"Corporate"
"John";"Barrera";"92,00000047683716";"d001";"Corporate"
"Isabel";"Justis";"57,500000298023224";"d001";"Corporate"
"Matthew";"Cyr";"80,50000041723251";"d001";"Corporate"
"Roberto";"Becker";"86,25000044703484";"d001";"Corporate"
"Pauline";"Quarles";"97,75000050663948";"d001";"Corporate"
"Tilly";"Bevan";"168,0000004172325";"d001";"Corporate"
"Irene";"Marquis";"80,50000041723251";"d001";"Corporate"
"Sebastian";"Burgess";"0";"d001";"Corporate"
"Jake";"Chadwick";"97,75000050663948";"d001";"Corporate"
"Earlene";"Hooper";"97,75000050663948";"d001";"Corporate"
"Ruth";"Hays";"0";"d001";"Corporate"
"Rosie";"Mclean";"92,00000047683716";"d001";"Corporate"
"Dorie";"Torres";"138,00000071525574";"d001";"Corporate"
"Kurt";"Simpson";"80,50000041723251";"d001";"Corporate"
"Dawne";"Aldrich";"92,00000047683716";"d001";"Corporate"
"Pei";"Galloway";"63,250000327825546";"d001";"Corporate"
"Herman";"Blankinship";"0";"d001";"Corporate"
"Jose";"Jonas";"168,0000004172325";"d001";"Corporate"
"David";"Kelley";"156,0000003874302";"d001";"Corporate"
"Lester";"Wilson";"210,00000052154064";"d001";"Corporate"
"Carmon";"Horton";"74,75000038743019";"d001";"Corporate"
"Wm";"Bowman";"132,00000017881393";"d001";"Corporate"
"James";"Simek";"63,250000327825546";"d001";"Corporate"
"Shawn";"Bradbury";"63,250000327825546";"d001";"Corporate"
"Preston";"Stokes";"97,75000050663948";"d001";"Corporate"
"Faye";"Groover";"80,50000041723251";"d001";"Corporate"
"Maria";"Church";"92,00000047683716";"d001";"Corporate"
"Jennifer";"Miller";"0";"d001";"Corporate"
"Beverly";"Lowman";"80,50000041723251";"d001";"Corporate"
"Alma";"Hess";"80,50000041723251";"d001";"Corporate"
"Edward";"Hayward";"156,0000003874302";"d001";"Corporate"
"Melissa";"Harper";"0";"d001";"Corporate"
"Stephanie";"Vaughan";"63,250000327825546";"d001";"Corporate"
"Thomas";"Hansford";"80,50000041723251";"d001";"Corporate"
"Thelma";"Buckley";"80,50000041723251";"d001";"Corporate"
"Daisy";"Booker";"0";"d001";"Corporate"
"Kelvin";"Dennison";"80,50000041723251";"d001";"Corporate"
"James";"Bearden";"325,00000298023224";"d001";"Corporate"
"Adam";"Martinez";"92,00000047683716";"d001";"Corporate"
"Fannie";"Kelly";"80,50000041723251";"d001";"Corporate"
"Naomi";"Bedard";"80,50000041723251";"d001";"Corporate"
"Louis";"Pendergrass";"97,75000050663948";"d001";"Corporate"
"Carol";"Guerro";"80,50000041723251";"d001";"Corporate"
"Thomas";"Smith";"0";"d001";"Corporate"
"Roger";"Smith";"80,50000041723251";"d001";"Corporate"
"Tom";"Bryan";"97,75000050663948";"d001";"Corporate"
"Alan";"Rivers";"80,50000041723251";"d001";"Corporate"
"Andre";"Twyman";"82,50000011175871";"d001";"Corporate"
"Muhammad";"Brennan";"253,00000131130219";"d001";"Corporate"
"Virginia";"Fern";"325,00000298023224";"d001";"Corporate"
"Connie";"Depp";"57,500000298023224";"d001";"Corporate"
"Megan";"Beaupre";"138,00000071525574";"d001";"Corporate"
"Kayleigh";"Watts";"97,75000050663948";"d001";"Corporate"
"Marcus";"Rosales";"168,0000004172325";"d001";"Corporate"
"Edward";"Dobbs";"168,0000004172325";"d001";"Corporate"
"Nicole";"Bolick";"156,0000003874302";"d001";"Corporate"
"Amber";"Yates";"57,500000298023224";"d001";"Corporate"
"Lee";"Spann";"63,250000327825546";"d001";"Corporate"
"Mark";"Goodwin";"80,50000041723251";"d001";"Corporate"
"Louise";"Wilson";"97,75000050663948";"d001";"Corporate"
"Floyd";"Marbury";"168,0000004172325";"d001";"Corporate"
"Mendy";"Worth";"80,50000041723251";"d001";"Corporate"
"Tommy";"Kindle";"97,75000050663948";"d001";"Corporate"
"Jermaine";"Martin";"80,50000041723251";"d001";"Corporate"
"Mary";"Clark";"82,50000011175871";"d001";"Corporate"
"Herman";"Santucci";"210,00000052154064";"d001";"Corporate"
"Amy";"Carlton";"102,00000025331974";"d001";"Corporate"
"Rhonda";"Hall";"80,50000041723251";"d001";"Corporate"
"Savannah";"Smith";"210,00000052154064";"d001";"Corporate"
"Henry";"Veilleux";"63,250000327825546";"d001";"Corporate"
"Edward";"Hopkins";"80,50000041723251";"d001";"Corporate"
"Elizabeth";"Hardy";"0";"d001";"Corporate"
"Charlie";"Taylor";"109,25000056624413";"d001";"Corporate"
"Susan";"Helms";"102,00000025331974";"d001";"Corporate"
"Katherine";"Collier";"63,250000327825546";"d001";"Corporate"
"Skye";"Benson";"102,00000025331974";"d001";"Corporate"
"Lori";"Robinson";"80,50000041723251";"d001";"Corporate"
"Wesley";"Mccune";"80,50000041723251";"d001";"Corporate"
"Darlene";"Orozco";"92,00000047683716";"d001";"Corporate"
"Margaret";"Sargent";"102,00000025331974";"d001";"Corporate"
"Wade";"Marquez";"132,00000017881393";"d001";"Corporate"
"Pamela";"Peckham";"63,250000327825546";"d001";"Corporate"
"Herman";"Venable";"97,75000050663948";"d001";"Corporate"
"Shana";"Hummel";"63,250000327825546";"d001";"Corporate"
"Kathleen";"Stern";"228,00000056624413";"d001";"Corporate"
"John";"Norvell";"253,00000131130219";"d001";"Corporate"
"Cecilia";"Curlee";"92,00000047683716";"d001";"Corporate"
"Louis";"Rood";"63,250000327825546";"d001";"Corporate"
"Robert";"Collins";"74,75000038743019";"d001";"Corporate"
"Albert";"Douglas";"92,00000047683716";"d001";"Corporate"
"Ross";"Scott";"63,250000327825546";"d001";"Corporate"
"Wayne";"Garcia";"97,75000050663948";"d001";"Corporate"
"Kyle";"Humphreys";"192,00000047683716";"d001";"Corporate"
"Charlie";"Mason";"97,75000050663948";"d001";"Corporate"
"James";"Kelly";"63,250000327825546";"d001";"Corporate"
"Larry";"Jackson";"74,75000038743019";"d001";"Corporate"
"Dennis";"Simpson";"0";"d001";"Corporate"
"Tom";"Long";"63,250000327825546";"d001";"Corporate"
"Nicholas";"Sipe";"0";"d001";"Corporate"
"Jonathon";"Bennett";"92,00000047683716";"d001";"Corporate"
"Jack";"Williams";"192,00000047683716";"d001";"Corporate"
"Michelle";"Moore";"92,00000047683716";"d001";"Corporate"
"Jarrett";"Williams";"144,00000035762787";"d001";"Corporate"
"Cynthia";"Cowen";"80,50000041723251";"d001";"Corporate"
"James";"Malone";"63,250000327825546";"d001";"Corporate"
"Janice";"Massenburg";"97,75000050663948";"d001";"Corporate"
"Raymond";"Stringfield";"422,5000038743019";"d001";"Corporate"
"Gail";"Houston";"144,00000035762787";"d001";"Corporate"
"Chad";"Ringgold";"80,50000041723251";"d001";"Corporate"
"Gwendolyn";"Banks";"102,00000025331974";"d001";"Corporate"
"Gladys";"Maher";"80,50000041723251";"d001";"Corporate"
"Wilford";"Branscum";"80,50000041723251";"d001";"Corporate"
"Patrick";"Villarreal";"63,250000327825546";"d001";"Corporate"
"Dwayne";"Dossett";"63,250000327825546";"d001";"Corporate"
"Jorge";"Whitley";"80,50000041723251";"d001";"Corporate"
"Donna";"Edwards";"102,00000025331974";"d001";"Corporate"
"Barbara";"Dunklin";"210,00000052154064";"d001";"Corporate"
"Thomas";"Dodge";"80,50000041723251";"d001";"Corporate"
"Juanita";"Nuckolls";"144,00000035762787";"d001";"Corporate"
"Angela";"Dickinson";"253,00000131130219";"d001";"Corporate"
"Anne";"Large";"144,00000035762787";"d001";"Corporate"
"Enrique";"Dias";"63,250000327825546";"d001";"Corporate"
"Michael";"Miller";"63,250000327825546";"d001";"Corporate"
"Stephen";"Estrada";"80,50000041723251";"d001";"Corporate"
"Jeremy";"Coleman";"97,75000050663948";"d001";"Corporate"
"Michael";"Mason";"80,50000041723251";"d001";"Corporate"
"Kirk";"Crayton";"57,500000298023224";"d001";"Corporate"
"Marilyn";"Melton";"80,50000041723251";"d001";"Corporate"
"Randy";"Parker";"102,00000025331974";"d001";"Corporate"
"Kristi";"Lowry";"92,00000047683716";"d001";"Corporate"
"Jimmy";"Perez";"144,00000035762787";"d001";"Corporate"
"Frank";"Carden";"80,50000041723251";"d001";"Corporate"
"Kayleigh";"Doherty";"132,00000017881393";"d001";"Corporate"
"Jade";"Palmer";"80,50000041723251";"d001";"Corporate"
"Gregory";"Campbell";"0";"d001";"Corporate"
"Don";"Ridley";"102,00000025331974";"d001";"Corporate"
"Kyle";"Wilson";"97,75000050663948";"d001";"Corporate"
"Linda";"Garcia";"92,00000047683716";"d001";"Corporate"
"Edward";"Meeker";"92,00000047683716";"d001";"Corporate"
"Patricia";"Pagan";"80,50000041723251";"d001";"Corporate"
"Ramona";"Gilmore";"86,25000044703484";"d001";"Corporate"
"Shirley";"Gillett";"74,75000038743019";"d001";"Corporate"
