EmployeeID,First_Name,Surname,StreetAddress,Age,Office,Office_Type,Notes,Start_Date,Termination_Date,Active_Status_corrige
100220,Heath,Whitaker,2904 Dogwood Lane,61,Boulder,Technology,Changes for 2021.06:  ,2011-01-31,2100-12-12,1
100221,Opal,Bennett,4641 Waldeck Street,31,Boulder,Technology,Changes for 2021.06:  ,2011-01-31,2100-12-12,1
100222,Beverly,Garcia,3203 Lowndes Hill Park Road,44,Boulder,Technology,Changes for 2021.06:  ,2011-01-31,2014-09-10,0
100223,Jennifer,Hoffman,1570 Holly Street,54,NYC,Corporate,Changes for 2021.06:  ,2011-02-07,2100-12-12,1
100224,Donald,Muller,2185 Thrash Trail,32,Boulder,Technology,Changes for 2021.06:  ,2011-02-07,2100-12-12,1
100225,Lolita,Rodrigues,1011 Carolina Avenue,57,Boulder,Technology,Changes for 2021.06:  ,2011-02-07,2012-07-20,0
100226,Adriana,Ekre,Nattlandsrinden 231,44,Oslo,Technology,Changes for 2021.06:  ,2011-02-07,2014-07-07,0
100227,Lisa,Truitt,4082 Fairfax Drive,57,SanJose,Corporate,Changes for 2021.06:  ,2011-02-07,2100-12-12,1
100228,Bryan,Baldwin,1619 Steele Street,49,NYC,Corporate,Changes for 2021.06:  ,2011-02-14,2100-12-12,1
100229,Marian,Palma,214 Brannon Avenue,61,NYC,Corporate,Changes for 2021.06:  ,2011-02-14,2100-12-12,1
100230,Joanna,Pettit,2247 High Meadow Lane,41,NYC,Corporate,Changes for 2021.06:  ,2011-02-14,2015-02-11,0
100231,Charles,Hausmann,1552 Polk Street,28,Boulder,Technology,Changes for 2021.06:  ,2011-02-14,2100-12-12,1
100232,Gladys,Harrison,929 Corpening Drive,33,Boulder,Technology,Changes for 2021.06:  ,2011-02-14,2100-12-12,1
100233,Felix,Karlsen,Huk Aveny 149,60,Oslo,Technology,Changes for 2021.06:  ,2011-02-14,2015-07-23,0
100234,Laura,Knudsen,Ombergveien 20,31,Oslo,Technology,Changes for 2021.06:  ,2011-02-14,2014-05-20,0
100235,Laura,Dietz,3811 Courtright Street,52,SanJose,Corporate,Changes for 2021.06:  ,2011-02-14,2100-12-12,1
100236,Malaika,Ahmadi,Bjrkevegen 12,36,Oslo,Technology,Changes for 2021.06:  Termed,2011-02-21,2021-07-19,0
100237,Magnus,Knudsen,Naustveien 158,34,Oslo,Technology,Changes for 2021.06:  ,2011-02-21,2100-12-12,1
100238,Terry,Howington,4556 Cedarstone Drive,67,NYC,Corporate,Changes for 2021.06:  ,2011-02-28,2013-02-11,0
100239,Donna,Williams,541 Hershell Hollow Road,52,NYC,Corporate,Changes for 2021.06:  ,2011-02-28,2100-12-12,1
100240,Derek,Rush,3352 University Drive,43,NYC,Corporate,Changes for 2021.06:  ,2011-02-28,2100-12-12,1
100241,Michael,Lamb,332 Front Street,63,Boulder,Technology,Changes for 2021.06:  Termed,2011-02-28,2023-07-01,0
100242,Joseph,Hockett,3875 Lauren Drive,29,Boulder,Technology,Changes for 2021.06:  ,2011-02-28,2014-12-26,0
100243,Angela,Strange,4396 Forest Avenue,58,Boulder,Technology,Changes for 2021.06:  ,2011-02-28,2100-12-12,1
100244,Patrick,Marsh,935 Long Street,68,NYC,Corporate,Changes for 2021.06:  Termed,2011-03-07,2021-09-17,0
100245,Boris,Ramon,210 Cityview Drive,54,NYC,Corporate,Changes for 2021.06:  ,2011-03-07,2011-04-28,0
100246,Christopher,Lucia,4709 Oakway Lane,46,NYC,Corporate,Changes for 2021.06:  ,2011-03-07,2100-12-12,1
100247,Sheila,Vargas,1362 Haymond Rocks Road,41,NYC,Corporate,Changes for 2021.06:  Termed,2011-03-07,2022-05-10,0
100248,Lisa,Krause,4606 Lake Floyd Circle,33,NYC,Corporate,Changes for 2021.06:  ,2011-03-07,2100-12-12,1
100249,Carol,Maas,4325 Despard Street,52,Boulder,Technology,Changes for 2021.06:  Termed,2011-03-07,2022-10-06,0
100250,Sandra,Gable,2633 River Road,46,Boulder,Technology,Changes for 2021.06:  ,2011-03-07,2015-02-27,0
100251,Cheryl,Byrd,3204 Khale Street,48,Boulder,Technology,Changes for 2021.06:  Termed,2011-03-07,2021-03-02,0
100252,Martina,Mcdevitt,4911 Vernon Street,46,Boulder,Technology,Changes for 2021.06:  ,2011-03-07,2014-08-22,0
100253,Marvin,Stephenson,1771 Maryland Avenue,53,Boulder,Technology,Changes for 2021.06:  ,2011-03-07,2012-03-20,0
100254,Susan,Doyle,1896 Marcus Street,38,NYC,Corporate,Changes for 2021.06:  ,2011-03-14,2100-12-12,1
100255,Connie,Tolliver,4591 Grim Avenue,26,NYC,Corporate,Changes for 2021.06:  ,2011-03-14,2100-12-12,1
100256,May,Oberlander,1433 Little Street,42,NYC,Corporate,Changes for 2021.06:  ,2011-03-14,2014-10-29,0
100257,Victor,Mattson,3086 Martha Ellen Drive,24,Boulder,Technology,Changes for 2021.06:  ,2011-03-14,2100-12-12,1
100258,Joseph,Williams,3405 Mapleview Drive,52,Boulder,Technology,Changes for 2021.06:  Termed,2011-03-14,2023-08-24,0
100259,Elsie,Downes,452 Eden Drive,62,Boulder,Technology,Changes for 2021.06:  Termed,2011-03-14,2022-06-11,0
100260,Sofia,Log,Bukkene Bruses vei 86,24,Oslo,Technology,Changes for 2021.06:  ,2011-03-14,2011-12-08,0
100261,Alfred,Harper,3228 Calico Drive,28,NYC,Corporate,Changes for 2021.06:  ,2011-03-21,2100-12-12,1
100262,Diane,Graham,4078 Central Avenue,34,NYC,Corporate,Changes for 2021.06:  ,2011-03-21,2015-06-01,0
100263,Jodi,Hagan,3494 Science Center Drive,57,NYC,Corporate,Changes for 2021.06:  ,2011-03-21,2100-12-12,1
100264,Marc,Conners,3818 Dark Hollow Road,23,NYC,Corporate,Changes for 2021.06:  ,2011-03-21,2015-03-06,0
100265,Jack,Smith,2410 Par Drive,61,Boulder,Technology,Changes for 2021.06:  ,2011-03-21,2100-12-12,1
100266,Ricardo,Nichols,3646 Corbin Branch Road,33,Boulder,Technology,Changes for 2021.06:  ,2011-03-21,2100-12-12,1
100267,Rusty,Jones,4965 Raintree Boulevard,51,Boulder,Technology,Changes for 2021.06:  ,2011-03-21,2100-12-12,1
100268,Wally,Avila,2667 Ferguson Street,40,Boulder,Technology,Changes for 2021.06:  ,2011-03-21,2100-12-12,1
100269,Nikolai,Pedersen,Rognebrvegen 87,31,Oslo,Technology,Changes for 2021.06:  ,2011-03-21,2100-12-12,1
100270,Louis,Pendergrass,3197 Redbud Drive,29,NYC,Corporate,Changes for 2021.06:  ,2011-03-28,2015-01-05,0
100271,Lori,Garner,3270 Tail Ends Road,61,NYC,Corporate,Changes for 2021.06:  ,2011-03-28,2013-11-27,0
100272,Rhonda,Eldred,3103 Ella Street,50,NYC,Corporate,Changes for 2021.06:  ,2011-04-04,2014-05-13,0
100273,Vicente,Spivey,4910 C Street,30,NYC,Corporate,Changes for 2021.06:  ,2011-04-04,2014-02-13,0
100274,Jerry,Hollis,2152 Southern Avenue,59,NYC,Corporate,Changes for 2021.06:  ,2011-04-04,2100-12-12,1
100275,Pamela,Maxwell,12 Happy Hollow Road,36,NYC,Corporate,Changes for 2021.06:  ,2011-04-04,2015-08-03,0
100276,Douglas,Simmons,1135 Shinn Avenue,38,Boulder,Technology,Changes for 2021.06:  ,2011-04-04,2011-11-10,0
100277,Mary,Brown,1486 Briarwood Road,58,NYC,Corporate,Changes for 2021.06:  ,2011-04-11,2100-12-12,1
100278,Jeannette,Williams,4282 Hart Country Lane,53,NYC,Corporate,Changes for 2021.06:  ,2011-04-11,2013-01-09,0
100279,Richard,Anthony,1420 Braxton Street,54,NYC,Corporate,Changes for 2021.06:  Termed,2011-04-11,2023-03-17,0
100280,Joseph,Joyce,3744 Musgrave Street,29,Boulder,Technology,Changes for 2021.06:  Termed,2011-04-11,2021-02-23,0
100281,Karen,Dawkins,4121 Cherry Camp Road,37,Boulder,Technology,Changes for 2021.06:  ,2011-04-11,2013-01-29,0
100282,Pernille,Strand,Henriks vei 77,47,Oslo,Technology,Changes for 2021.06:  ,2011-04-11,2100-12-12,1
100283,Sherry,Galloway,899 Medical Center Drive,59,NYC,Corporate,Changes for 2021.06:  ,2011-04-18,2012-10-16,0
100284,Cody,Crowder,4354 Michael Street,63,NYC,Corporate,Changes for 2021.06:  ,2011-04-18,2100-12-12,1
100285,Jason,Kenyon,3118 Drainer Avenue,35,NYC,Corporate,Changes for 2021.06:  ,2011-04-18,2100-12-12,1
100286,Dana,Tee,4575 Gerald L. Bates Drive,57,Boulder,Technology,Changes for 2021.06:  ,2011-04-18,2020-07-26,0
100287,Richard,Meade,4867 Lake Floyd Circle,55,Boulder,Technology,Changes for 2021.06:  ,2011-04-18,2100-12-12,1
100288,John,Henry,4148 Copperhead Road,50,Boulder,Technology,Changes for 2021.06:  ,2011-04-18,2014-11-14,0
100289,Eden,Nero,3308 Hope Street,46,NYC,Corporate,Changes for 2021.06:  ,2011-04-25,2013-08-05,0
100290,Frank,Whisenant,3103 Forest Avenue,48,NYC,Corporate,Changes for 2021.06:  ,2011-04-25,2011-07-07,0
100291,Vicki,Richard,1024 Post Avenue,50,Boulder,Technology,Changes for 2021.06:  ,2011-04-25,2019-04-12,0
100292,Racquel,Jones,434 Sussex Court,60,Boulder,Technology,Changes for 2021.06:  ,2011-04-25,2018-08-29,0
100293,Nicholas,Arthur,3422 Grant View Drive,53,Boulder,Technology,Changes for 2021.06:  ,2011-04-25,2011-07-15,0
100294,Heather,Buford,3192 Burnside Court,34,NYC,Corporate,Changes for 2021.06:  ,2011-05-02,2018-06-18,0
100295,Mamie,Spillman,4199 Canis Heights Drive,34,NYC,Corporate,Changes for 2021.06:  ,2011-05-02,2021-08-31,0
100296,Sandra,Medellin,548 John Calvin Drive,26,Boulder,Technology,Changes for 2021.06:  ,2011-05-02,2013-12-17,0
100297,Emily,Lentz,3933 West Street,34,Boulder,Technology,Changes for 2021.06:  ,2011-05-02,2014-03-20,0
100298,Cecilia,Curlee,724 Sycamore Street,50,NYC,Corporate,Changes for 2021.06:  ,2011-05-09,2100-12-12,1
100299,Charles,Yarbrough,4455 Lowndes Hill Park Road,40,Boulder,Technology,Changes for 2021.06:  ,2011-05-16,2012-08-27,0
100300,Emilie,Narum,Frenvik 122,31,Oslo,Technology,Changes for 2021.06:  ,2011-05-16,2100-12-12,1
100301,Kenneth,Dorsey,2223 Crowfield Road,63,NYC,Corporate,Changes for 2021.06:  ,2011-05-23,2014-07-22,0
100302,Eric,Gates,3255 Fidler Drive,45,NYC,Corporate,Changes for 2021.06:  ,2011-05-23,2013-01-30,0
100303,Dawn,Bannister,4864 Camel Back Road,49,Boulder,Technology,Changes for 2021.06:  ,2011-05-23,2012-10-12,0
100304,Julie,Gerber,3090 West Side Avenue,57,Boulder,Technology,Changes for 2021.06:  ,2011-05-30,2015-07-02,0
100305,Bob,Brock,2859 Bridge Avenue,59,NYC,Corporate,Changes for 2021.06:  Termed,2011-06-06,2021-09-08,0
100306,Toni,Hill,3790 Poplar Lane,64,NYC,Corporate,Changes for 2021.06:  ,2011-06-06,2014-08-08,0
100307,Allen,Armstrong,4925 Chenoweth Drive,50,NYC,Corporate,Changes for 2021.06:  ,2011-06-06,2100-12-12,1
100308,Jeffrey,Johnson,4926 Cessna Drive,33,NYC,Corporate,Changes for 2021.06:  ,2011-06-06,2014-01-22,0
100309,Kristin,Wolfe,702 Oak Avenue,50,Boulder,Technology,Changes for 2021.06:  ,2011-06-06,2013-08-15,0
100310,Bradley,Quintanilla,3870 Oakway Lane,48,NYC,Corporate,Changes for 2021.06:  ,2011-06-13,2015-11-17,0
100311,Gilbert,Nations,1884 Swick Hill Street,26,NYC,Corporate,Changes for 2021.06:  ,2011-06-13,2014-11-27,0
100312,Betty,Moore,1144 Cantebury Drive,36,Boulder,Technology,Changes for 2021.06:  ,2011-06-20,2012-01-20,0
100313,David,Lazo,1321 Shingleton Road,26,Boulder,Technology,Changes for 2021.06:  Termed,2011-06-20,2023-02-12,0
100314,Freddie,Albright,3450 Jones Street,31,Boulder,Technology,Changes for 2021.06:  ,2011-06-20,2012-01-19,0
100315,Charles,Almanza,3196 Armbrester Drive,47,Boulder,Technology,Changes for 2021.06:  ,2011-06-20,2018-08-10,0
100316,Crystal,Flynn,2887 Hudson Street,42,NYC,Corporate,Changes for 2021.06:  ,2011-06-27,2011-10-21,0
100317,Helen,Solum,1742 Crim Lane,49,Boulder,Technology,Changes for 2021.06:  ,2011-06-27,2012-12-20,0
100318,Sarah,Krawczyk,310 Russell Street,23,Boulder,Technology,Changes for 2021.06:  ,2011-06-27,2100-12-12,1
100319,John,Long,2442 Andell Road,53,Boulder,Technology,Changes for 2021.06:  ,2011-06-27,2012-03-28,0
100320,Francis,Densmore,4257 Pooh Bear Lane,30,NYC,Corporate,Changes for 2021.06:  ,2011-07-04,2014-12-30,0
100321,Ronald,Eastman,1552 Williams Mine Road,43,NYC,Corporate,Changes for 2021.06:  ,2011-07-04,2014-09-11,0
100322,Forrest,Tidwell,746 Oak Avenue,60,NYC,Corporate,Changes for 2021.06:  ,2011-07-04,2011-12-22,0
100323,Ryan,Espinosa,1233 Ralph Drive,45,Boulder,Technology,Changes for 2021.06:  ,2011-07-04,2015-07-28,0
100324,Tasha,Patel,2720 Mattson Street,33,NYC,Corporate,Changes for 2021.06:  ,2011-07-11,2014-03-19,0
100325,Jeanne,Wallace,4639 Cherry Tree Drive,57,NYC,Corporate,Changes for 2021.06:  ,2011-07-11,2011-12-14,0
100326,Lottie,Jackson,4584 White Avenue,46,NYC,Corporate,Changes for 2021.06:  ,2011-07-11,2100-12-12,1
100327,Donald,Case,1109 Pinewood Avenue,31,Boulder,Technology,Changes for 2021.06:  ,2011-07-11,2019-01-23,0
100328,Melanie,Wilson,1312 Elliott Street,45,Boulder,Technology,Changes for 2021.06:  Termed,2011-07-11,2022-04-27,0
100329,Mark,Miller,2838 Chenoweth Drive,49,Boulder,Technology,Changes for 2021.06:  ,2011-07-11,2100-12-12,1
100330,Glen,Porter,3428 Marcus Street,37,NYC,Corporate,Changes for 2021.06:  ,2011-07-18,2100-12-12,1
100331,Don,Ridley,1436 Pine Tree Lane,56,NYC,Corporate,Changes for 2021.06:  ,2011-07-18,2013-12-16,0
100332,Brian,Phillips,2403 Ritter Avenue,26,Boulder,Technology,Changes for 2021.06:  ,2011-07-18,2100-12-12,1
100333,Jong,Stirling,3686 Candlelight Drive,64,NYC,Corporate,Changes for 2021.06:  ,2011-07-25,2019-04-09,0
100334,Susan,Garcia,4070 Barnes Street,65,NYC,Corporate,Changes for 2021.06:  ,2011-07-25,2013-03-22,0
100335,Lillie,Scott,4681 Lakeland Park Drive,57,Boulder,Technology,Changes for 2021.06:  ,2011-07-25,2016-02-16,0
100336,Amalie,Johansen,Pilveien 127,39,Oslo,Technology,Changes for 2021.06:  ,2011-07-25,2012-04-11,0
100337,Liam,Nordang,Skuteveien 115,24,Oslo,Technology,Changes for 2021.06:  ,2011-07-25,2012-01-20,0
100338,Sharen,Gustin,1014 Barrington Court,55,SanJose,Corporate,Changes for 2021.06:  ,2011-07-25,2016-04-04,0
100339,Nancy,Ostrander,3429 West Side Avenue,30,NYC,Corporate,Changes for 2021.06:  ,2011-08-01,2100-12-12,1
100340,Bridgette,Joseph,3956 Harry Place,60,NYC,Corporate,Changes for 2021.06:  ,2011-08-01,2015-01-13,0
100341,Charlie,Johnson,917 Burke Street,40,Boulder,Technology,Changes for 2021.06:  ,2011-08-01,2100-12-12,1
100342,Robert,Jones,4999 State Street,53,Boulder,Technology,Changes for 2021.06:  ,2011-08-01,2014-02-27,0
100343,Jack,Maxwell,2708 Water Street,24,NYC,Corporate,Changes for 2021.06:  ,2011-08-08,2016-05-18,0
100344,Cody,Johns,2942 Roy Alley,45,Boulder,Technology,Changes for 2021.06:  ,2011-08-08,2100-12-12,1
100345,Carmen,Adams,2953 Kyle Street,42,Boulder,Technology,Changes for 2021.06:  Termed,2011-08-15,2022-05-08,0
100346,Johnnie,Cannady,616 Cameron Road,25,Boulder,Technology,Changes for 2021.06:  ,2011-08-15,2013-04-16,0
100347,Thomas,Mcdaniel,3295 Leo Street,60,Boulder,Technology,Changes for 2021.06:  ,2011-08-15,2021-02-10,0
100348,Emmanuel,Andre,3511 Ritter Street,52,Boulder,Technology,Changes for 2021.06:  ,2011-08-15,2012-03-21,0
100349,Annie,Pippen,2856 Fannie Street,52,NYC,Corporate,Changes for 2021.06:  ,2011-08-22,2016-05-25,0
100350,Charles,Hartsfield,2739 Cambridge Place,52,NYC,Corporate,Changes for 2021.06:  ,2011-08-22,2014-12-12,0
100351,Marjorie,Miller,4773 Reeves Street,25,NYC,Corporate,Changes for 2021.06:  ,2011-08-22,2100-12-12,1
100352,Paul,Smith,2001 Froe Street,60,Boulder,Technology,Changes for 2021.06:  Termed,2011-08-22,2023-09-22,0
100353,Mirta,Singleton,958 Lunetta Street,36,Boulder,Technology,Changes for 2021.06:  Termed,2011-08-22,2023-12-14,0
100354,Richard,Rivera,2045 Lowndes Hill Park Road,28,Boulder,Technology,Changes for 2021.06:  ,2011-08-22,2100-12-12,1
100355,Jennifer,Arnold,140 Del Dew Drive,26,NYC,Corporate,Changes for 2021.06:  Termed,2011-08-29,2021-03-22,0
100356,John,Edmond,3326 Golf Course Drive,64,Boulder,Technology,Changes for 2021.06:  ,2011-08-29,2015-02-02,0
100357,Jonathan,Bryan,1639 Dane Street,55,Boulder,Technology,Changes for 2021.06:  Termed,2011-08-29,2023-03-29,0
100358,Robert,O'brian,2044 Clover Drive,62,Boulder,Technology,Changes for 2021.06:  ,2011-08-29,2100-12-12,1
100359,Carol,Parr,1303 Franklin Avenue,59,NYC,Corporate,Changes for 2021.06:  ,2011-09-05,2012-04-11,0
100360,Kevin,Pfister,168 Brannon Avenue,37,Boulder,Technology,Changes for 2021.06:  ,2011-09-05,2015-10-27,0
100361,Robert,Ford,2551 Primrose Lane,43,Boulder,Technology,Changes for 2021.06:  ,2011-09-05,2100-12-12,1
100362,Blake,Tyler,3598 Howard Street,54,Boulder,Technology,Changes for 2021.06:  ,2011-09-05,2012-01-18,0
100363,Walton,Adams,3862 Rose Avenue,41,NYC,Corporate,Changes for 2021.06:  ,2011-09-12,2100-12-12,1
100364,Ronald,Bridges,2984 Winifred Way,41,NYC,Corporate,Changes for 2021.06:  ,2011-09-12,2100-12-12,1
100365,Melvin,Blackburn,2810 Meadowview Drive,62,Boulder,Technology,Changes for 2021.06:  ,2011-09-12,2013-11-12,0
100366,Mary,Stroud,439 Brown Avenue,28,NYC,Corporate,Changes for 2021.06:  ,2011-09-19,2100-12-12,1
100367,Jimmy,Mcguire,771 Sumner Street,56,NYC,Corporate,Changes for 2021.06:  ,2011-09-19,2018-05-13,0
100368,Lisa,Steed,743 Sumner Street,29,Boulder,Technology,Changes for 2021.06:  ,2011-09-19,2100-12-12,1
100369,Catherine,Nelson,688 Burnside Court,49,NYC,Corporate,Changes for 2021.06:  ,2011-09-26,2021-02-17,0
100370,Emily,Kennedy,2250 Taylor Street,67,NYC,Corporate,Changes for 2021.06:  ,2011-09-26,2015-05-19,0
100371,Dennis,Rogers,3765 Providence Lane,31,Boulder,Technology,Changes for 2021.06:  Termed,2011-09-26,2022-02-18,0
100372,Sophia,Benjaminsen,Eyolf Soots veg 133,40,Oslo,Technology,Changes for 2021.06:  Termed,2011-09-26,2023-06-14,0
100373,Ulrik,Olsen,Sommervegen 41,54,Oslo,Technology,Changes for 2021.06:  ,2011-09-26,2019-06-22,0
100374,Sylvia,Robinson,4732 Jones Street,36,NYC,Corporate,Changes for 2021.06:  ,2011-10-03,2013-12-27,0
100375,Mary,Hoffman,1680 Edsel Road,52,Boulder,Technology,Changes for 2021.06:  ,2011-10-03,2016-02-25,0
100376,Kenneth,Johnson,4899 Arron Smith Drive,35,Boulder,Technology,Changes for 2021.06:  ,2011-10-03,2015-05-28,0
100377,Lasse,Eilertsen,Bekkeveien 41,53,Oslo,Technology,Changes for 2021.06:  ,2011-10-03,2021-10-16,0
100378,Ingrid,Johnsen,Ospabakken 69,24,Oslo,Technology,Changes for 2021.06:  ,2011-10-03,2100-12-12,1
100379,Sharon,Neale,4767 Happy Hollow Road,39,NYC,Corporate,Changes for 2021.06:  ,2011-10-10,2020-02-12,0
100380,Chelsea,Ward,4361 Star Route,29,NYC,Corporate,Changes for 2021.06:  Termed,2011-10-10,2022-02-28,0
100381,Concepcion,Boyce,1513 Green Acres Road,49,NYC,Corporate,Changes for 2021.06:  ,2011-10-10,2016-06-30,0
100382,Walter,Obrien,1984 Edgewood Road,59,Boulder,Technology,Changes for 2021.06:  ,2011-10-10,2100-12-12,1
100383,Kyle,Smith,4140 Hinkle Lake Road,58,Boulder,Technology,Changes for 2021.06:  ,2011-10-10,2015-03-27,0
100384,Norma,Moore,1220 Station Street,43,NYC,Corporate,Changes for 2021.06:  Termed,2011-10-17,2023-11-12,0
100385,Isiah,Askew,1535 Meadowbrook Mall Road,47,Boulder,Technology,Changes for 2021.06:  ,2011-10-17,2012-03-26,0
100386,Christopher,Smith,2342 Alfred Drive,48,Boulder,Technology,Changes for 2021.06:  Termed,2011-10-17,2021-03-02,0
100387,Agnes,Barnard,4575 Hickman Street,51,Boulder,Technology,Changes for 2021.06:  Termed,2011-10-17,2023-06-23,0
100388,Jason,Prentice,3902 Poplar Avenue,30,NYC,Corporate,Changes for 2021.06:  ,2011-10-24,2014-09-30,0
100389,Alice,Metheny,1851 Kelley Road,63,NYC,Corporate,Changes for 2021.06:  ,2011-10-24,2012-10-10,0
100390,Joann,Shelley,570 Elsie Drive,29,NYC,Corporate,Changes for 2021.06:  Termed,2011-10-24,2023-11-04,0
100391,Jane,Box,165 Overlook Drive,43,NYC,Corporate,Changes for 2021.06:  Termed,2011-10-24,2021-01-24,0
100392,Lance,Royal,3802 Coplin Avenue,30,NYC,Corporate,Changes for 2021.06:  ,2011-10-24,2100-12-12,1
100393,Meagan,Larkin,1030 Bingamon Branch Road,59,Boulder,Technology,Changes for 2021.06:  ,2011-10-24,2100-12-12,1
100394,Roy,Barrow,720 Hillview Street,34,Boulder,Technology,Changes for 2021.06:  ,2011-10-24,2013-03-22,0
100395,Garry,Campos,3657 Oakwood Avenue,45,Boulder,Technology,Changes for 2021.06:  ,2011-10-24,2015-01-08,0
100396,Helene,Lien,Stokkerveien 102,51,Oslo,Technology,Changes for 2021.06:  ,2011-10-24,2100-12-12,1
100397,Missy,Wessel,2819 Virginia Street,49,NYC,Corporate,Changes for 2021.06:  ,2011-10-31,2015-07-29,0
100398,Bernice,White,1580 Tenmile,64,NYC,Corporate,Changes for 2021.06:  ,2011-10-31,2012-01-19,0
100399,Timothy,Davis,1112 Clinton Street,57,NYC,Corporate,Changes for 2021.06:  ,2011-10-31,2100-12-12,1
100400,Leo,Fleeman,4956 Deercove Drive,35,Boulder,Technology,Changes for 2021.06:  ,2011-10-31,2100-12-12,1
100401,Thomas,Castro,2112 Indiana Avenue,42,Boulder,Technology,Changes for 2021.06:  ,2011-10-31,2020-03-14,0
100402,Darlene,Valtierra,923 Parrish Avenue,61,Boulder,Technology,Changes for 2021.06:  ,2011-10-31,2100-12-12,1
100403,Thomas,Smith,4831 Aviation Way,62,NYC,Corporate,Changes for 2021.06:  ,2011-11-07,2100-12-12,1
100404,Buck,Villegas,3378 McDonald Avenue,30,NYC,Corporate,Changes for 2021.06:  Termed,2011-11-07,2023-02-15,0
100405,Nicole,Kennon,3624 Spinnaker Lane,27,NYC,Corporate,Changes for 2021.06:  ,2011-11-07,2015-10-09,0
100406,Marian,George,2948 Trainer Avenue,44,NYC,Corporate,Changes for 2021.06:  ,2011-11-07,2012-03-23,0
100407,Megan,Menzies,4883 Whaley Lane,49,NYC,Corporate,Changes for 2021.06:  Termed,2011-11-07,2022-09-10,0
100408,Charles,John,2963 Lynn Ogden Lane,47,Boulder,Technology,Changes for 2021.06:  ,2011-11-07,2012-03-26,0
100409,Christopher,Pinckney,4263 Flanigan Oaks Drive,62,Boulder,Technology,Changes for 2021.06:  ,2011-11-07,2100-12-12,1
100410,Sandra,Benitez,3026 Woodstock Drive,54,Boulder,Technology,Changes for 2021.06:  ,2011-11-07,2100-12-12,1
100411,Martine,Lauritsen,Ltveitlien 132,33,Oslo,Technology,Changes for 2021.06:  ,2011-11-07,2011-12-21,0
100412,Marie,Rhodes,2917 Camden Street,68,NYC,Corporate,Changes for 2021.06:  ,2011-11-14,2019-06-06,0
100413,Terri,Westerman,1243 Villa Drive,62,NYC,Corporate,Changes for 2021.06:  ,2011-11-14,2018-03-21,0
100414,Larry,Gattis,806 Stratford Court,59,NYC,Corporate,Changes for 2021.06:  ,2011-11-14,2014-03-11,0
100415,Paul,Choe,2213 Stoney Lonesome Road,62,NYC,Corporate,Changes for 2021.06:  ,2011-11-14,2100-12-12,1
100416,Joshua,Newton,4684 Single Street,41,NYC,Corporate,Changes for 2021.06:  ,2011-11-14,2100-12-12,1
100417,Jeffrey,Stone,3094 White Oak Drive,26,Boulder,Technology,Changes for 2021.06:  ,2011-11-14,2100-12-12,1
100418,Clyde,Betts,3429 Midway Road,25,Boulder,Technology,Changes for 2021.06:  ,2011-11-14,2100-12-12,1
100419,Laurie,Talbott,4307 Sardis Station,43,NYC,Corporate,Changes for 2021.06:  ,2011-11-28,2100-12-12,1
